Title,Title_URL,Content,newscardfooterweb__actionbuttonsctzlwm1,Label_URL,Label,View
Ajengkris Minta Maaf ke Wali Kota Palu dan Siap Terima Sanksi Apapun,https://kumparan.com/paluposo/ajengkris-minta-maaf-ke-wali-kota-palu-dan-siap-terima-sanksi-apapun-1xsMUfkaehw,Palu Poso,0,https://kumparan.com/paluposo/response/ajengkris-minta-maaf-ke-wali-kota-palu-dan-siap-terima-sanksi-apapun-1xsMUfkaehw,0, 13 Apr 2022
"Polda Jateng Temukan Migor Kemasan Tak Berizin, Diduga Repacking Minyak Curah",https://kumparan.com/kumparannews/polda-jateng-temukan-migor-kemasan-tak-berizin-diduga-repacking-minyak-curah-1xpc6B0h548,kumparanNEWS,1,https://kumparan.com/kumparannews/response/polda-jateng-temukan-migor-kemasan-tak-berizin-diduga-repacking-minyak-curah-1xpc6B0h548,1, 6 Apr 2022
"Polisi Belum Tutup Jalan di Istana Merdeka Jelang Demo BEM UI, Arus Lalin Lancar",https://kumparan.com/kumparannews/polisi-belum-tutup-jalan-di-istana-merdeka-jelang-demo-bem-ui-arus-lalin-lancar-1xvKKa1HuCK,kumparanNEWS,1,https://kumparan.com/kumparannews/response/polisi-belum-tutup-jalan-di-istana-merdeka-jelang-demo-bem-ui-arus-lalin-lancar-1xvKKa1HuCK,0, 21 Apr 2022
Bareskrim Periksa 64 Saksi dan 10 Ahli Terkait Kasus Doni Salmanan,https://kumparan.com/kumparannews/bareskrim-periksa-64-saksi-dan-10-ahli-terkait-kasus-doni-salmanan-1xuJbh5ydVh,kumparanNEWS,0,https://kumparan.com/kumparannews/response/bareskrim-periksa-64-saksi-dan-10-ahli-terkait-kasus-doni-salmanan-1xuJbh5ydVh,0, 18 Apr 2022
"Fakta-fakta Ibu di Semarang Bunuh Anak karena Habiskan Deposito 1,2 M",https://kumparan.com/kumparannews/fakta-fakta-ibu-di-semarang-bunuh-anak-karena-habiskan-deposito-1-2-m-1y6bY5ZxVNC,kumparanNEWS,4,https://kumparan.com/kumparannews/response/fakta-fakta-ibu-di-semarang-bunuh-anak-karena-habiskan-deposito-1-2-m-1y6bY5ZxVNC,3, 20 Mei 2022
"Massa Buruh Bergerak Menuju Patung Kuda, Petugas Lakukan Pengalihan Lalu Lintas",https://kumparan.com/kumparannews/massa-buruh-bergerak-menuju-patung-kuda-petugas-lakukan-pengalihan-lalu-lintas-1y7IIZYywsP,kumparanNEWS,1,https://kumparan.com/kumparannews/response/massa-buruh-bergerak-menuju-patung-kuda-petugas-lakukan-pengalihan-lalu-lintas-1y7IIZYywsP,0, 18 jam
Israel Tidak Akan Selidiki Kematian Jurnalis Al-Jazeera Shireen Abu Akleh,https://kumparan.com/kumparannews/israel-tidak-akan-selidiki-kematian-jurnalis-al-jazeera-shireen-abu-akleh-1y6s50AQK2X,kumparanNEWS,1,https://kumparan.com/kumparannews/response/israel-tidak-akan-selidiki-kematian-jurnalis-al-jazeera-shireen-abu-akleh-1y6s50AQK2X,1, 20 Mei 2022
Kernet Pengemudi Bus Maut di Tol Mojokerto Sempat Minum Bir Saat di Malioboro,https://kumparan.com/kumparannews/kernet-pengemudi-bus-maut-di-tol-mojokerto-sempat-minum-bir-saat-di-malioboro-1y773B5Epss,kumparanNEWS,1,https://kumparan.com/kumparannews/response/kernet-pengemudi-bus-maut-di-tol-mojokerto-sempat-minum-bir-saat-di-malioboro-1y773B5Epss,1, 21 Mei 2022
Taliban Perintahkan Presenter TV Wanita Afghanistan Tutup Wajah saat Siaran,https://kumparan.com/kumparannews/taliban-perintahkan-presenter-tv-wanita-afghanistan-tutup-wajah-saat-siaran-1y6brwCEQyP,kumparanNEWS,2,https://kumparan.com/kumparannews/response/taliban-perintahkan-presenter-tv-wanita-afghanistan-tutup-wajah-saat-siaran-1y6brwCEQyP,5, 20 Mei 2022
"Buruh Gelar Demo di Depan DPR Sabtu 21 Mei, Polisi Siapkan Pengamanan",https://kumparan.com/kumparannews/buruh-gelar-demo-di-depan-dpr-sabtu-21-mei-polisi-siapkan-pengamanan-1y72qVnQ9M7,kumparanNEWS,2,https://kumparan.com/kumparannews/response/buruh-gelar-demo-di-depan-dpr-sabtu-21-mei-polisi-siapkan-pengamanan-1y72qVnQ9M7,1, 20 Mei 2022
Rusia Setop Aliran Gas Alam ke Finlandia Akibat Tolak Bayar dengan Rubel,https://kumparan.com/kumparannews/rusia-setop-aliran-gas-alam-ke-finlandia-akibat-tolak-bayar-dengan-rubel-1y6zNF5BAUg,kumparanNEWS,3,https://kumparan.com/kumparannews/response/rusia-setop-aliran-gas-alam-ke-finlandia-akibat-tolak-bayar-dengan-rubel-1y6zNF5BAUg,1, 20 Mei 2022
Penyebar Hoaks Bakso 21 Mengandung Babi Mengaku Hanya Iseng,https://kumparan.com/hipontianak/penyebar-hoaks-bakso-21-mengandung-babi-mengaku-hanya-iseng-1y7JvjzFSa4,Hi Pontianak,3,https://kumparan.com/hipontianak/response/penyebar-hoaks-bakso-21-mengandung-babi-mengaku-hanya-iseng-1y7JvjzFSa4,1, 17 jam
Sopir Truk yang Aniaya Terduga Pencuri hingga Tewas Divonis 5 Tahun Bui,https://kumparan.com/kumparannews/sopir-truk-yang-aniaya-terduga-pencuri-hingga-tewas-divonis-5-tahun-bui-1y6b1ipDAb5,kumparanNEWS,0,https://kumparan.com/kumparannews/response/sopir-truk-yang-aniaya-terduga-pencuri-hingga-tewas-divonis-5-tahun-bui-1y6b1ipDAb5,0, 19 Mei 2022
"Korut Laporkan Lebih dari 200 Ribu Kasus Demam, Diduga Terkait COVID-19",https://kumparan.com/kumparannews/korut-laporkan-lebih-dari-200-ribu-kasus-demam-diduga-terkait-covid-19-1y7FebkKZhu,kumparanNEWS,1,https://kumparan.com/kumparannews/response/korut-laporkan-lebih-dari-200-ribu-kasus-demam-diduga-terkait-covid-19-1y7FebkKZhu,0, 21 jam
Ini Tampang Pelaku Penusukan di Sleman yang Tewaskan 2 Pemuda,https://kumparan.com/tugujogja/ini-tampang-pelaku-penusukan-di-sleman-yang-tewaskan-2-pemuda-1y2tS8GAz1z,Tugu Jogja,0,https://kumparan.com/tugujogja/response/ini-tampang-pelaku-penusukan-di-sleman-yang-tewaskan-2-pemuda-1y2tS8GAz1z,2, 10 Mei 2022
Pemerintah Ajak Mudik Lebih Awal: Hindari Macet Total; Jalur Sudah Bagus,https://kumparan.com/kumparannews/pemerintah-ajak-mudik-lebih-awal-hindari-macet-total-jalur-sudah-bagus-1xv9XgVFi6d,kumparanNEWS,1,https://kumparan.com/kumparannews/response/pemerintah-ajak-mudik-lebih-awal-hindari-macet-total-jalur-sudah-bagus-1xv9XgVFi6d,2, 21 Apr 2022
Foto: 5 Ribu Pemudik Ikuti Program Mudik Gratis Perusahaan BUMN di Senayan,https://kumparan.com/kumparannews/foto-5-ribu-pemudik-ikuti-program-mudik-gratis-perusahaan-bumn-di-senayan-1xxhUNUItKu,kumparanNEWS,0,https://kumparan.com/kumparannews/response/foto-5-ribu-pemudik-ikuti-program-mudik-gratis-perusahaan-bumn-di-senayan-1xxhUNUItKu,0, 27 Apr 2022
"Viral Video Pemukulan Anggota Brimob, Ini Tanggapan Dansat Brimob Malut",https://kumparan.com/ceritamalukuutara/viral-video-pemukulan-anggota-brimob-ini-tanggapan-dansat-brimob-malut-1xltbmR6qVO,Cermat,0,https://kumparan.com/ceritamalukuutara/response/viral-video-pemukulan-anggota-brimob-ini-tanggapan-dansat-brimob-malut-1xltbmR6qVO,1, 28 Mar 2022
"Sidang Isbat Awal Syawal Digelar 1 Mei, Rukyatul Hilal di 99 Titik",https://kumparan.com/kumparannews/sidang-isbat-awal-syawal-digelar-1-mei-rukyatul-hilal-di-99-titik-1xuJOr2zdJ7,kumparanNEWS,0,https://kumparan.com/kumparannews/response/sidang-isbat-awal-syawal-digelar-1-mei-rukyatul-hilal-di-99-titik-1xuJOr2zdJ7,0, 18 Apr 2022
Kondisi Arus Mudik di Tol Jakarta-Cikampek Jumat Malam Jelang One Way,https://kumparan.com/kumparannews/kondisi-arus-mudik-di-tol-jakarta-cikampek-jumat-malam-jelang-one-way-1xygdKaJyE5,kumparanNEWS,0,https://kumparan.com/kumparannews/response/kondisi-arus-mudik-di-tol-jakarta-cikampek-jumat-malam-jelang-one-way-1xygdKaJyE5,0, 29 Apr 2022
"Kuota Haji Indonesia Terbesar, Menteri Saudi Sebut RI Dapat Tempat Istimewa",https://kumparan.com/kumparannews/kuota-haji-indonesia-terbesar-menteri-saudi-sebut-ri-dapat-tempat-istimewa-1y785fdJktN,kumparanNEWS,2,https://kumparan.com/kumparannews/response/kuota-haji-indonesia-terbesar-menteri-saudi-sebut-ri-dapat-tempat-istimewa-1y785fdJktN,3, 21 Mei 2022
"Ade Armando Dirawat Intensif Usai Dikeroyok Saat Demo, Sahabat Gelar Doa Bersama",https://kumparan.com/kumparannews/ade-armando-dirawat-intensif-usai-dikeroyok-saat-demo-sahabat-gelar-doa-bersama-1xsMAkxm1p5,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ade-armando-dirawat-intensif-usai-dikeroyok-saat-demo-sahabat-gelar-doa-bersama-1xsMAkxm1p5,0, 13 Apr 2022
Foto Satelit: Kondisi Pemukiman di Mariupol Usai Dibombardir Rusia,https://kumparan.com/kumparannews/foto-satelit-kondisi-pemukiman-di-mariupol-usai-dibombardir-rusia-1xsCrqZXevp,kumparanNEWS,0,https://kumparan.com/kumparannews/response/foto-satelit-kondisi-pemukiman-di-mariupol-usai-dibombardir-rusia-1xsCrqZXevp,0, 13 Apr 2022
"KM Sirimau Kandas di Perairan Lembata, Manajemen PT Pelni Minta Maaf",https://kumparan.com/florespedia/km-sirimau-kandas-di-perairan-lembata-manajemen-pt-pelni-minta-maaf-1y5qbKPbJP8,florespedia,0,https://kumparan.com/florespedia/response/km-sirimau-kandas-di-perairan-lembata-manajemen-pt-pelni-minta-maaf-1y5qbKPbJP8,0, 17 Mei 2022
Gerindra DKI Sentil Panitia Formula E: Kurang Promosi,https://kumparan.com/kumparannews/gerindra-dki-sentil-panitia-formula-e-kurang-promosi-1y6v73KNxpy,kumparanNEWS,2,https://kumparan.com/kumparannews/response/gerindra-dki-sentil-panitia-formula-e-kurang-promosi-1y6v73KNxpy,1, 20 Mei 2022
Cak Imin Minta Kepala BPIP Dicopot: Banyak Penolakan di Kanan Kiri,https://kumparan.com/kumparannews/cak-imin-minta-kepala-bpip-dicopot-banyak-penolakan-di-kanan-kiri-1xuJahw9lm1,kumparanNEWS,0,https://kumparan.com/kumparannews/response/cak-imin-minta-kepala-bpip-dicopot-banyak-penolakan-di-kanan-kiri-1xuJahw9lm1,17, 18 Apr 2022
"NasDem Minta Pemerintah Respons Cepat Hepatitis Akut, Belajar dari Corona",https://kumparan.com/kumparannews/nasdem-minta-pemerintah-respons-cepat-hepatitis-akut-belajar-dari-corona-1y2tQ2G9QN4,kumparanNEWS,0,https://kumparan.com/kumparannews/response/nasdem-minta-pemerintah-respons-cepat-hepatitis-akut-belajar-dari-corona-1y2tQ2G9QN4,1, 10 Mei 2022
Muhadjir soal Singapura Larang UAS Masuk: Jaga Lidah sehingga Tidak Diusir,https://kumparan.com/kumparannews/muhadjir-soal-singapura-larang-uas-masuk-jaga-lidah-sehingga-tidak-diusir-1y6a42NNA6n,kumparanNEWS,16,https://kumparan.com/kumparannews/response/muhadjir-soal-singapura-larang-uas-masuk-jaga-lidah-sehingga-tidak-diusir-1y6a42NNA6n,95, 19 Mei 2022
"Foto: Pembersihan Aliran Sungai di Desa Jimbaran, Bali",https://kumparan.com/kumparannews/foto-pembersihan-aliran-sungai-di-desa-jimbaran-bali-1y4XSo8OpP4,kumparanNEWS,1,https://kumparan.com/kumparannews/response/foto-pembersihan-aliran-sungai-di-desa-jimbaran-bali-1y4XSo8OpP4,0, 14 Mei 2022
"2 Hari Usai Kematian Jurnalis, Israel Kembali Bentrok dengan Palestina di Jenin",https://kumparan.com/kumparannews/2-hari-usai-kematian-jurnalis-israel-kembali-bentrok-dengan-palestina-di-jenin-1y4BEkTSEGs,kumparanNEWS,1,https://kumparan.com/kumparannews/response/2-hari-usai-kematian-jurnalis-israel-kembali-bentrok-dengan-palestina-di-jenin-1y4BEkTSEGs,0, 13 Mei 2022
Perang Ukraina: Kesaksian Para Pendeta Gereja Ortodoks Rusia di Ukraina yang Memberontak Melawan Moskow,https://kumparan.com/bbc-news-indonesia/perang-ukraina-kesaksian-para-pendeta-gereja-ortodoks-rusia-di-ukraina-yang-memberontak-melawan-moskow-1xuK86uc1Ah,BBC NEWS INDONESIA ,0,https://kumparan.com/bbc-news-indonesia/response/perang-ukraina-kesaksian-para-pendeta-gereja-ortodoks-rusia-di-ukraina-yang-memberontak-melawan-moskow-1xuK86uc1Ah,0, 18 Apr 2022
Komunitas Sosial di Pontianak Ajak Masyarakat Berdonasi untuk Anak Yatim,https://kumparan.com/hipontianak/komunitas-sosial-di-pontianak-ajak-masyarakat-berdonasi-untuk-anak-yatim-1xsKfR1XmWO,Hi Pontianak,0,https://kumparan.com/hipontianak/response/komunitas-sosial-di-pontianak-ajak-masyarakat-berdonasi-untuk-anak-yatim-1xsKfR1XmWO,0, 13 Apr 2022
Presiden Ukraina Tuduh Rusia Ulangi Kekejaman Nazi,https://kumparan.com/bbc-news-indonesia/presiden-ukraina-tuduh-rusia-ulangi-kekejaman-nazi-1y2TqTpgAzn,BBC NEWS INDONESIA ,0,https://kumparan.com/bbc-news-indonesia/response/presiden-ukraina-tuduh-rusia-ulangi-kekejaman-nazi-1y2TqTpgAzn,0, 9 Mei 2022
Hakim Tolak Eksepsi Habib Bahar di Kasus Penyebaran Berita Bohong,https://kumparan.com/kumparannews/hakim-tolak-eksepsi-habib-bahar-di-kasus-penyebaran-berita-bohong-1xxMR9KZcbt,kumparanNEWS,1,https://kumparan.com/kumparannews/response/hakim-tolak-eksepsi-habib-bahar-di-kasus-penyebaran-berita-bohong-1xxMR9KZcbt,4, 26 Apr 2022
Foto: Ribuan Pemudik Tiba di Stasiun Pasar Senen,https://kumparan.com/kumparannews/foto-ribuan-pemudik-tiba-di-stasiun-pasar-senen-1y11rN380E2,kumparanNEWS,1,https://kumparan.com/kumparannews/response/foto-ribuan-pemudik-tiba-di-stasiun-pasar-senen-1y11rN380E2,0, 5 Mei 2022
"UAS Ditolak Masuk, Netizen Pendukung UAS Serbu Akun PM dan Presiden Singapura",https://kumparan.com/kumparannews/uas-ditolak-masuk-netizen-pendukung-uas-serbu-akun-pm-dan-presiden-singapura-1y6QeCs5Eun,kumparanNEWS,13,https://kumparan.com/kumparannews/response/uas-ditolak-masuk-netizen-pendukung-uas-serbu-akun-pm-dan-presiden-singapura-1y6QeCs5Eun,112, 19 Mei 2022
"Sekjen PBB Tiba di Ukraina, Dorong Evakuasi Warga Sipil dari Mariupol",https://kumparan.com/kumparannews/sekjen-pbb-tiba-di-ukraina-dorong-evakuasi-warga-sipil-dari-mariupol-1xyEVDDwejs,kumparanNEWS,0,https://kumparan.com/kumparannews/response/sekjen-pbb-tiba-di-ukraina-dorong-evakuasi-warga-sipil-dari-mariupol-1xyEVDDwejs,0, 28 Apr 2022
Foto: Ridwan Kamil Tinjau Posko Mudik di Bandung,https://kumparan.com/kumparannews/foto-ridwan-kamil-tinjau-posko-mudik-di-bandung-1xyGYjjw2xA,kumparanNEWS,0,https://kumparan.com/kumparannews/response/foto-ridwan-kamil-tinjau-posko-mudik-di-bandung-1xyGYjjw2xA,1, 28 Apr 2022
"PT DKI Tak Ubah Vonis RJ Lino, Tetap 4 Tahun Penjara Tanpa Uang Pengganti",https://kumparan.com/kumparannews/pt-dki-tak-ubah-vonis-rj-lino-tetap-4-tahun-penjara-tanpa-uang-pengganti-1y2TQpKDEr7,kumparanNEWS,1,https://kumparan.com/kumparannews/response/pt-dki-tak-ubah-vonis-rj-lino-tetap-4-tahun-penjara-tanpa-uang-pengganti-1y2TQpKDEr7,0, 9 Mei 2022
Siap-siap! Menkes Akan Tambah Vaksin Kanker Serviks sebagai Vaksin Wajib,https://kumparan.com/kumparanvideo/siap-siap-menkes-akan-tambah-vaksin-kanker-serviks-sebagai-vaksin-wajib-1xuFsnjbs31,kumparan Video,2,https://kumparan.com/kumparanvideo/response/siap-siap-menkes-akan-tambah-vaksin-kanker-serviks-sebagai-vaksin-wajib-1xuFsnjbs31,1, 18 Apr 2022
YBM PLN Suluttenggo Salurkan Bantuan ke Anak Yatim dan Dhuafa di Bulan Ramadhan,https://kumparan.com/manadobacirita/ybm-pln-suluttenggo-salurkan-bantuan-ke-anak-yatim-dan-dhuafa-di-bulan-ramadhan-1xuJtbSjKa2,Manado Bacirita,0,https://kumparan.com/manadobacirita/response/ybm-pln-suluttenggo-salurkan-bantuan-ke-anak-yatim-dan-dhuafa-di-bulan-ramadhan-1xuJtbSjKa2,0, 18 Apr 2022
Ratu Kecantikan Estonia yang Tuduh Polisi Bali Korup Sudah Pulang ke Negaranya,https://kumparan.com/kumparannews/ratu-kecantikan-estonia-yang-tuduh-polisi-bali-korup-sudah-pulang-ke-negaranya-1y6rerAP3yO,kumparanNEWS,4,https://kumparan.com/kumparannews/response/ratu-kecantikan-estonia-yang-tuduh-polisi-bali-korup-sudah-pulang-ke-negaranya-1y6rerAP3yO,5, 20 Mei 2022
"Demo di Patung Kuda Ricuh, Kapolsek Gambir Terinjak-Injak",https://kumparan.com/kumparannews/demo-di-patung-kuda-ricuh-kapolsek-gambir-terinjak-injak-1y6zySO3TGQ,kumparanNEWS,3,https://kumparan.com/kumparannews/response/demo-di-patung-kuda-ricuh-kapolsek-gambir-terinjak-injak-1y6zySO3TGQ,8, 20 Mei 2022
Foto: Sungai Slana di Slovakia Jadi Oranye Akibat Tercemar Bijih Besi,https://kumparan.com/kumparannews/foto-sungai-slana-di-slovakia-jadi-oranye-akibat-tercemar-bijih-besi-1y73ALwk0lK,kumparanNEWS,0,https://kumparan.com/kumparannews/response/foto-sungai-slana-di-slovakia-jadi-oranye-akibat-tercemar-bijih-besi-1y73ALwk0lK,1, 21 Mei 2022
"Belajar dari Kasus Ratu Kecantikan Estonia, WNA Harus Punya SIM Internasional",https://kumparan.com/kumparannews/belajar-dari-kasus-ratu-kecantikan-estonia-wna-harus-punya-sim-internasional-1y6vG2jo0gS,kumparanNEWS,1,https://kumparan.com/kumparannews/response/belajar-dari-kasus-ratu-kecantikan-estonia-wna-harus-punya-sim-internasional-1y6vG2jo0gS,1, 20 Mei 2022
"Megawati Sapa Xi Jinping di BRICS Forum, Bahas COVID hingga Perang Rusia-Ukraina",https://kumparan.com/kumparannews/megawati-sapa-xi-jinping-di-brics-forum-bahas-covid-hingga-perang-rusia-ukraina-1y6asTZgTJ5,kumparanNEWS,2,https://kumparan.com/kumparannews/response/megawati-sapa-xi-jinping-di-brics-forum-bahas-covid-hingga-perang-rusia-ukraina-1y6asTZgTJ5,1, 19 Mei 2022
"Meski Ada Pos Booster, Pemudik Kendaraan Pribadi Sebaiknya Bersiap Jauh Hari",https://kumparan.com/kumparannews/meski-ada-pos-booster-pemudik-kendaraan-pribadi-sebaiknya-bersiap-jauh-hari-1xpur75T5cq,kumparanNEWS,0,https://kumparan.com/kumparannews/response/meski-ada-pos-booster-pemudik-kendaraan-pribadi-sebaiknya-bersiap-jauh-hari-1xpur75T5cq,0, 7 Apr 2022
"Ironi Ade Yasin: Terbitkan Larangan ASN Terima Gratifikasi, Kini Kena OTT KPK",https://kumparan.com/kumparannews/ironi-ade-yasin-terbitkan-larangan-asn-terima-gratifikasi-kini-kena-ott-kpk-1xxkKZUuvjz,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ironi-ade-yasin-terbitkan-larangan-asn-terima-gratifikasi-kini-kena-ott-kpk-1xxkKZUuvjz,3, 27 Apr 2022
"Menhub Minta Ramp Check Bus Pariwisata Jelang Lebaran: Krusial, Jarang Dipakai",https://kumparan.com/kumparannews/menhub-minta-ramp-check-bus-pariwisata-jelang-lebaran-krusial-jarang-dipakai-1xwBxv1Cf5a,kumparanNEWS,0,https://kumparan.com/kumparannews/response/menhub-minta-ramp-check-bus-pariwisata-jelang-lebaran-krusial-jarang-dipakai-1xwBxv1Cf5a,0, 23 Apr 2022
"Kurangi Kepadatan, Polisi di Jabar Batasi Truk Barang di Mudik Lebaran",https://kumparan.com/kumparannews/kurangi-kepadatan-polisi-di-jabar-batasi-truk-barang-di-mudik-lebaran-1xv4k3LuqKT,kumparanNEWS,0,https://kumparan.com/kumparannews/response/kurangi-kepadatan-polisi-di-jabar-batasi-truk-barang-di-mudik-lebaran-1xv4k3LuqKT,0, 20 Apr 2022
"Punya Aksi Nyata Majukan Pariwisata, Sandiaga Didukung Pelaku Wisata Pangandaran",https://kumparan.com/kumparannews/punya-aksi-nyata-majukan-pariwisata-sandiaga-didukung-pelaku-wisata-pangandaran-1xux2QszuAX,kumparanNEWS,0,https://kumparan.com/kumparannews/response/punya-aksi-nyata-majukan-pariwisata-sandiaga-didukung-pelaku-wisata-pangandaran-1xux2QszuAX,0, 20 Apr 2022
"Pelaku UMKM Banyumas: Maturnuwun, Lapak Ganjar Sangat Bermanfaat",https://kumparan.com/kumparannews/pelaku-umkm-banyumas-maturnuwun-lapak-ganjar-sangat-bermanfaat-1xvqz4Fqv0f,kumparanNEWS,0,https://kumparan.com/kumparannews/response/pelaku-umkm-banyumas-maturnuwun-lapak-ganjar-sangat-bermanfaat-1xvqz4Fqv0f,0, 22 Apr 2022
Pengakuan Pedagang yang Dikeroyok Ujang Sarjana: Saya Tidak Boleh Jualan,https://kumparan.com/kumparannews/pengakuan-pedagang-yang-dikeroyok-ujang-sarjana-saya-tidak-boleh-jualan-1xvp1yvVgUv,kumparanNEWS,9,https://kumparan.com/kumparannews/response/pengakuan-pedagang-yang-dikeroyok-ujang-sarjana-saya-tidak-boleh-jualan-1xvp1yvVgUv,10, 22 Apr 2022
Ribuan Botol Miras di Bandung Dimusnahkan Jelang Lebaran,https://kumparan.com/kumparannews/ribuan-botol-miras-di-bandung-dimusnahkan-jelang-lebaran-1xvoj1tOrgW,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ribuan-botol-miras-di-bandung-dimusnahkan-jelang-lebaran-1xvoj1tOrgW,0, 22 Apr 2022
"Pesan Polisi ke Mahasiswa: Rapatkan Barisan, Cegah Orang Tak Dikenal Masuk",https://kumparan.com/kumparannews/pesan-polisi-ke-mahasiswa-rapatkan-barisan-cegah-orang-tak-dikenal-masuk-1xvRui1bOCn,kumparanNEWS,0,https://kumparan.com/kumparannews/response/pesan-polisi-ke-mahasiswa-rapatkan-barisan-cegah-orang-tak-dikenal-masuk-1xvRui1bOCn,0, 21 Apr 2022
"Polda Jabar Bongkar Praktik Nakal Pengoplos Gas LPG Ilegal, 2 Orang Ditangkap",https://kumparan.com/kumparannews/polda-jabar-bongkar-praktik-nakal-pengoplos-gas-lpg-ilegal-2-orang-ditangkap-1xvRLmbzCzm,kumparanNEWS,0,https://kumparan.com/kumparannews/response/polda-jabar-bongkar-praktik-nakal-pengoplos-gas-lpg-ilegal-2-orang-ditangkap-1xvRLmbzCzm,0, 21 Apr 2022
Foto: Polisi Gelar Penyelidikan Penembakan Unjuk Rasa di Sri Lanka,https://kumparan.com/kumparannews/foto-polisi-gelar-penyelidikan-penembakan-unjuk-rasa-di-sri-lanka-1xvM2kKXr9L,kumparanNEWS,1,https://kumparan.com/kumparannews/response/foto-polisi-gelar-penyelidikan-penembakan-unjuk-rasa-di-sri-lanka-1xvM2kKXr9L,1, 21 Apr 2022
Sahroni: Jokowi Tinjau Sirkuit Formula E Bentuk Perhatian Kepala Negara,https://kumparan.com/kumparannews/sahroni-jokowi-tinjau-sirkuit-formula-e-bentuk-perhatian-kepala-negara-1xxNm5dKcmJ,kumparanNEWS,0,https://kumparan.com/kumparannews/response/sahroni-jokowi-tinjau-sirkuit-formula-e-bentuk-perhatian-kepala-negara-1xxNm5dKcmJ,0, 26 Apr 2022
10 Kendaraan yang Bebas Ganjil Genap Saat One Way di Jalur Mudik,https://kumparan.com/kumparannews/10-kendaraan-yang-bebas-ganjil-genap-saat-one-way-di-jalur-mudik-1xue6hmIzwy,kumparanNEWS,0,https://kumparan.com/kumparannews/response/10-kendaraan-yang-bebas-ganjil-genap-saat-one-way-di-jalur-mudik-1xue6hmIzwy,0, 19 Apr 2022
"Foto: Melihat Latihan Pasukan Relawan Pertahanan Teritorial di Sumy, Ukraina",https://kumparan.com/kumparannews/foto-melihat-latihan-pasukan-relawan-pertahanan-teritorial-di-sumy-ukraina-1xua3cazavO,kumparanNEWS,2,https://kumparan.com/kumparannews/response/foto-melihat-latihan-pasukan-relawan-pertahanan-teritorial-di-sumy-ukraina-1xua3cazavO,0, 19 Apr 2022
Ma'ruf Amin dan Dubes Spanyol Nyatakan Dukungan Terkait Kedaulatan Kedua Negara,https://kumparan.com/kumparannews/maruf-amin-dan-dubes-spanyol-nyatakan-dukungan-terkait-kedaulatan-kedua-negara-1xua5KyRDgC,kumparanNEWS,1,https://kumparan.com/kumparannews/response/maruf-amin-dan-dubes-spanyol-nyatakan-dukungan-terkait-kedaulatan-kedua-negara-1xua5KyRDgC,0, 19 Apr 2022
Polisi Masih Buru Ade Purnama dan Pria Bertopi Pengeroyok Ade Armando,https://kumparan.com/kumparannews/polisi-masih-buru-ade-purnama-dan-pria-bertopi-pengeroyok-ade-armando-1xuFhJWGHf0,kumparanNEWS,0,https://kumparan.com/kumparannews/response/polisi-masih-buru-ade-purnama-dan-pria-bertopi-pengeroyok-ade-armando-1xuFhJWGHf0,0, 18 Apr 2022
Anggota DPR Demokrat Minta Amak Santi Jadi Evaluasi Polri: Jangan Gegabah ,https://kumparan.com/kumparannews/anggota-dpr-demokrat-minta-amak-santi-jadi-evaluasi-polri-jangan-gegabah-1xuEE2UFkUN,kumparanNEWS,2,https://kumparan.com/kumparannews/response/anggota-dpr-demokrat-minta-amak-santi-jadi-evaluasi-polri-jangan-gegabah-1xuEE2UFkUN,0, 18 Apr 2022
"Ridwan Kamil: H-5 Lebaran, Arus Mudik di Jabar Aman Terkendali Sesuai Prediksi",https://kumparan.com/kumparannews/ridwan-kamil-h-5-lebaran-arus-mudik-di-jabar-aman-terkendali-sesuai-prediksi-1xyGrKnHmuE,kumparanNEWS,0,https://kumparan.com/kumparannews/response/ridwan-kamil-h-5-lebaran-arus-mudik-di-jabar-aman-terkendali-sesuai-prediksi-1xyGrKnHmuE,0, 28 Apr 2022
"Pimpinan MPR: Rindu Kampung Halaman, Jangan Sampai Lupakan Keselamatan",https://kumparan.com/kumparannews/pimpinan-mpr-rindu-kampung-halaman-jangan-sampai-lupakan-keselamatan-1xyEFikfoEg,kumparanNEWS,0,https://kumparan.com/kumparannews/response/pimpinan-mpr-rindu-kampung-halaman-jangan-sampai-lupakan-keselamatan-1xyEFikfoEg,0, 28 Apr 2022
"PDIP Mau Usung Capres Sendiri di 2024, Ini Tren Elektabilitas Ganjar Vs Puan",https://kumparan.com/kumparannews/pdip-mau-usung-capres-sendiri-di-2024-ini-tren-elektabilitas-ganjar-vs-puan-1xyAKjtOwzj,kumparanNEWS,0,https://kumparan.com/kumparannews/response/pdip-mau-usung-capres-sendiri-di-2024-ini-tren-elektabilitas-ganjar-vs-puan-1xyAKjtOwzj,0, 28 Apr 2022
Jokowi ke Presiden Ukraina: Indonesia Siap Berikan Bantuan Kemanusiaan ,https://kumparan.com/kumparannews/jokowi-ke-presiden-ukraina-indonesia-siap-berikan-bantuan-kemanusiaan-1xy9CSSC71E,kumparanNEWS,2,https://kumparan.com/kumparannews/response/jokowi-ke-presiden-ukraina-indonesia-siap-berikan-bantuan-kemanusiaan-1xy9CSSC71E,0, 28 Apr 2022
